,ds,trend,yhat,yhat_lower,yhat_upper,fact,anomaly,importance
2422,2016-09-03,68.84974822645412,569.3794221803659,495.91858594793797,638.0638928058178,641,1,2.9361071941822274
2423,2016-09-04,68.84281716486875,509.1450439401726,442.4604343689512,578.7745090525083,608,1,29.22549094749172
2506,2016-11-26,68.85180234468667,504.7678592666389,438.66564934675455,580.3497783800306,593,1,12.650221619969443
2521,2016-12-11,68.86468907918687,411.78605093019354,340.9586504363446,481.96990135072326,330,-1,10.958650436344612
2526,2016-12-16,68.86898465735361,319.4018113810711,246.0644220849049,393.68412652770104,246,-1,0.06442208490489065
2527,2016-12-17,68.86984377298695,471.09430755896386,397.4670984837631,539.9391848388316,373,-1,24.467098483763095
2534,2016-12-24,68.87585758242038,486.39016298717644,414.2723884453765,562.4708182067518,295,-1,119.27238844537652
2535,2016-12-25,68.87671669805371,238.95742229461322,168.90538187189577,307.532641519672,113,-1,55.90538187189577
2538,2016-12-28,68.87929404495375,266.40634557528244,193.3190042121572,334.19821422467123,370,1,35.80178577532877
2539,2016-12-29,68.88015316058711,280.87913855259495,209.3448042461883,346.729891006437,357,1,10.270108993562985
2540,2016-12-30,68.88101227622045,335.1770711992947,262.7448469459782,405.50292461691197,449,1,43.49707538308803
2590,2017-02-18,68.93484458450436,503.50862705150377,436.0339627381959,575.7311039463418,583,1,7.268896053658182
2591,2017-02-19,68.93595664261716,449.46475127552236,374.5342647841124,520.0657605205176,550,1,29.934239479482358
2613,2017-03-13,68.9604219210988,278.4144811052625,208.24533978927823,354.2668009562477,196,-1,12.245339789278233
2614,2017-03-14,68.96153397921161,296.859570156643,224.9421207401636,366.3138941447071,206,-1,18.942120740163602
2639,2017-04-08,68.98933543203165,546.9472024457218,474.63962253810945,618.7576910998592,697,1,78.24230890014076
2640,2017-04-09,68.99044749014446,491.37593347161265,422.53636681382204,559.5763175701171,571,1,11.423682429882888
2645,2017-04-14,68.99600778070847,485.27916855199226,416.22438412474656,560.015955861375,562,1,1.984044138624995
2660,2017-04-29,69.0126886524005,554.8943027179661,482.43147276946803,626.8489526393552,700,1,73.15104736064484
2666,2017-05-05,68.89680871058404,415.3892637535079,343.06696174184754,488.98705548169363,336,-1,7.0669617418475354
2686,2017-05-25,68.30628842037375,386.4955153661805,310.59108877169837,461.3070937884053,256,-1,54.59108877169837
2688,2017-05-27,68.2472363913527,594.8902788553638,525.532024683785,668.5032805368731,734,1,65.49671946312685
2689,2017-05-28,68.21771037684219,538.2100596856466,471.7453593200207,612.3633904065903,737,1,124.63660959340973
2690,2017-05-29,68.18818436233168,335.47329764405185,262.44929111992246,410.71402534463647,411,1,0.28597465536353184
2724,2017-07-02,67.18429986897415,523.5844374351832,455.9803199831877,591.1455596933757,601,1,9.85444030662427
2725,2017-07-03,67.15477385446364,413.01024370321045,344.47959264772237,484.8900856138758,528,1,43.10991438612422
2726,2017-07-04,67.12524783995312,346.4612026973309,276.48183897780126,415.8705689131677,423,1,7.129431086832312
2751,2017-07-29,66.38709747719024,562.7646933885574,485.533533828798,629.857442978242,677,1,47.142557021757966
2758,2017-08-05,66.18041537561663,554.4966200023039,484.32825434164334,619.205086438252,622,1,2.7949135617479897
2761,2017-08-08,66.09183733208509,324.29362115614634,261.7078526686654,393.40944612240395,249,-1,12.707852668665396
2789,2017-09-05,65.0207223246586,301.38034788656535,233.39093818920563,371.7138190279596,225,-1,8.390938189205627
2823,2017-10-09,63.26146106416555,245.32034440732326,176.1920684931532,315.39716162412867,326,1,10.602838375871329
2842,2017-10-28,62.27834447741942,451.6091410168273,379.4455352158969,527.9639831440518,533,1,5.036016855948219
2843,2017-10-29,62.22660149916962,397.2792474558226,331.0716922232397,469.71800845281655,474,1,4.281991547183452
2898,2017-12-23,59.495318903071826,417.869957871315,341.6658834199257,490.84628256130577,275,-1,66.6658834199257
2899,2017-12-24,59.47222122673229,371.20907802658996,299.7663650780123,446.6450602127928,241,-1,58.76636507801231
2912,2018-01-06,59.171951434318096,394.9973398055288,324.54283015643716,466.7323184042451,321,-1,3.5428301564371623
2918,2018-01-12,59.033365376280784,266.47253432658925,195.52643263886034,340.0908190608383,194,-1,1.5264326388603422
2931,2018-01-25,58.7330955838666,241.043612747026,170.38245548823582,312.6553621926815,170,-1,0.38245548823582
2933,2018-01-27,58.6869002311875,414.849461575584,346.46636707991223,482.8257851073151,513,1,30.174214892684915
2934,2018-01-28,58.663802554847955,366.1254584475666,290.4748243917218,434.8387624452429,454,1,19.161237554757122
2962,2018-02-25,58.01706761734049,379.8759217517502,310.4375939471466,458.7785738403361,520,1,61.221426159663906
2968,2018-03-03,57.87848155930317,418.0687195274181,345.80097486251293,487.992461229911,502,1,14.007538770089013
2975,2018-03-10,57.71679782492632,435.32405795330453,360.14128378770334,506.2573799799191,530,1,23.742620020080892
2976,2018-03-11,57.69370014858676,392.8119985479334,317.7540222373264,459.19088474807427,512,1,52.80911525192573
3010,2018-04-14,56.90837915304198,453.12979360687814,376.84566631991555,526.7834886694343,371,-1,5.845666319915551
