,ds,trend,yhat,yhat_lower,yhat_upper,fact,anomaly,importance
2794,2017-09-10,6.060091718853604,25.030690279270036,16.18172190098918,33.86216037265815,40,1,6.137839627341847
2808,2017-09-24,6.032342512968584,26.127742296783904,16.758847128677285,34.53962477913491,42,1,7.460375220865089
2810,2017-09-26,6.028378340699295,16.088582531012428,7.25061626035009,24.67694636301297,25,1,0.32305363698703005
2822,2017-10-08,6.004593307083563,25.39585975126571,16.834408249817802,33.65754008190272,41,1,7.342459918097283
2823,2017-10-09,6.0026112209489195,18.384453887226233,9.38888004652562,26.904918682154722,31,1,4.095081317845278
2829,2017-10-15,5.990718704141053,26.308394041917104,17.965617357673146,35.39037688825354,50,1,14.609623111746458
2835,2017-10-21,5.978826187333188,26.759584126715815,18.16395418547788,36.22159066983853,38,1,1.7784093301614732
2858,2017-11-13,5.933238206236369,13.446849240251959,4.502118425670737,22.18673284881912,23,1,0.8132671511808809
2864,2017-11-19,5.921345689428502,23.522350496600637,15.530643514789649,31.54466706504591,40,1,8.45533293495409
2883,2017-12-08,5.883686052870261,14.979144029889271,5.662359523720991,23.586243170101458,24,1,0.4137568298985421
2885,2017-12-10,5.879721880600973,22.031677577489802,13.590466742040354,30.971936943424545,32,1,1.028063056575455
2895,2017-12-20,5.8599010191953065,13.587369251197313,4.695605198962072,22.42029080223899,25,1,2.5797091977610087
2903,2017-12-28,5.844044329644373,15.420575527943198,6.656389707877509,23.7027548638805,25,1,1.2972451361194999
2909,2018-01-03,5.8321518124811735,15.792158633976204,6.719483809404152,24.354415244189994,25,1,0.6455847558100061
2910,2018-01-04,5.8301697262873065,15.878372385041594,7.376499620314021,24.6390971744925,25,1,0.36090282550750175
2955,2018-02-18,5.740975847563307,23.63699712861894,15.018817237839617,32.60925366001663,33,1,0.39074633998337305
2962,2018-02-25,5.72710124420624,22.89669424428039,15.145817824446207,31.61256452569179,35,1,3.3874354743082087
3011,2018-04-15,5.629979020706775,25.50663226209286,16.970137485009626,33.856092885964394,14,-1,2.9701374850096265
3039,2018-05-13,5.574480607278509,25.880193608153863,17.539771817624985,34.407797607371286,38,1,3.592202392628714
3045,2018-05-19,5.562588090115309,25.697851764343664,17.134125627441982,35.08436287823659,37,1,1.9156371217634103
3051,2018-05-25,5.550695572952109,17.890613968351992,9.405353713092305,26.35616580707977,9,-1,0.40535371309230506
3057,2018-05-31,5.538803055788908,16.18266009927286,7.149473063363671,24.08014627323618,26,1,1.9198537267638187
3121,2018-08-03,5.4119495393814425,16.350223564785114,8.42175860875491,25.130609685161787,27,1,1.8693903148382134
3143,2018-08-25,5.3683436431163765,25.2229581125527,16.606393792146644,33.883267042275826,16,-1,0.606393792146644
3164,2018-09-15,5.326719833045177,23.04559200549678,14.633703605643458,31.627790037892495,12,-1,2.6337036056434577
3178,2018-09-29,5.298970626331044,24.438267077049115,16.28468633562434,32.605297192715234,15,-1,1.2846863356243396
3194,2018-10-15,5.267257247229177,14.300145306093736,5.642867392106848,22.22502186004124,5,-1,0.6428673921068482
3200,2018-10-21,5.255364730065977,22.12902855020092,13.503588325574134,29.86797995158727,13,-1,0.5035883255741336
3201,2018-10-22,5.2533826438721105,13.038055063454037,4.6748517838953125,22.034132030597505,4,-1,0.6748517838953125
3217,2018-11-07,5.221669264770244,13.522303895227344,5.38874756864989,21.984452837301166,5,-1,0.38874756864989024
3218,2018-11-08,5.219687178576378,13.61331978113567,4.8269705736559425,22.41399298012727,4,-1,0.8269705736559425
3235,2018-11-25,5.185991713280645,21.106632611650582,12.299709907670456,29.17089485967482,33,1,3.8291051403251792
3256,2018-12-16,5.144367903209444,19.928443832564422,11.531437043103972,28.361422581976132,29,1,0.6385774180238677
3269,2018-12-29,5.118600782689178,22.93692184234304,14.724488310023368,31.583728160284902,14,-1,0.7244883100233679
3274,2019-01-03,5.108690351719845,14.088937150466789,5.287752784370822,22.386244787710798,24,1,1.6137552122892025
3304,2019-02-02,5.049227765903846,19.82534646666573,11.522039216690903,28.612448593645432,9,-1,2.522039216690903
3380,2019-04-19,4.898589215169981,20.40454832590483,11.39882546824049,29.658032251842236,9,-1,2.3988254682404904
3417,2019-05-26,4.825252025996914,21.19559536259002,13.07485590368168,30.571288643570938,12,-1,1.07485590368168
3424,2019-06-02,4.811377422639847,21.279506132737485,12.852666617361185,29.49623055873308,9,-1,3.8526666173611854
3431,2019-06-09,4.797502819282781,20.68061367059096,12.310290516737748,28.86518496860171,30,1,1.1348150313982899
3436,2019-06-14,4.787592388313447,15.575329828380092,7.104592934620406,24.0573170109691,27,1,2.9426829890308994
3451,2019-06-29,4.757861095405447,23.054677399951736,14.329394652436863,31.132436143521694,14,-1,0.3293946524368625
3461,2019-07-09,4.738040233466781,12.88622412152835,4.942891789244134,21.593994439208455,24,1,2.406005560791545
3497,2019-08-14,4.666685130487582,12.760749107783441,4.258077862575942,21.488022314316186,26,1,4.511977685683814
3505,2019-08-22,4.650828440936648,13.387773405017649,4.196362989023526,21.963224892386712,24,1,2.0367751076132876
3508,2019-08-25,4.6448821823550475,20.526338262346798,12.728675915295849,29.434481533707483,32,1,2.5655184662925166
3510,2019-08-27,4.640918009967315,12.713589622032105,3.9978054917702024,21.513862134318842,25,1,3.486137865681158
3514,2019-08-31,4.6329896651918485,21.83190621511477,13.198636833102547,30.337866128774262,34,1,3.6621338712257376
3563,2019-10-19,4.535867441692383,20.851455203352383,11.994362989688648,28.73552919508279,31,1,2.2644708049172095
3564,2019-10-20,4.533885355498517,19.379419794789403,9.814021735782115,27.845318487106027,28,1,0.1546815128939727
3569,2019-10-25,4.523974924529182,13.061423788979218,5.073159080010902,20.84583987046697,4,-1,1.0731590800109023
3584,2019-11-09,4.494243631621182,19.729635195430568,11.384237647890414,28.493461216953108,30,1,1.5065387830468921
3597,2019-11-22,4.468476511100916,12.93533293208715,4.319332162804243,20.567126720885,21,1,0.4328732791150003
3598,2019-11-23,4.46649442490705,19.39475689157473,11.202939478477036,27.924263726036735,33,1,5.075736273963265
3600,2019-11-25,4.462530252519316,10.693488593967325,2.061335910640413,19.474771565610457,21,1,1.5252284343895433
3604,2019-11-29,4.454601907743849,12.456151161480703,4.091324196223531,20.931552944370768,22,1,1.0684470556292318
3605,2019-11-30,4.452619821549983,18.576041848216985,10.090924902516955,26.621180860132178,31,1,4.378819139867822
