,ds,trend,yhat,yhat_lower,yhat_upper,fact,anomaly,importance
3198,2018-10-19,8.925477397998804,20.637598684131003,11.608726461639765,30.555518650727166,35,1,4.444481349272834
3207,2018-10-28,8.873146193580297,32.069342869182336,21.57833212741643,41.741331272074014,44,1,2.2586687279259863
3225,2018-11-15,8.768483784743292,16.404982357709315,6.199133573438996,27.45348539988731,6,-1,0.19913357343899563
3226,2018-11-16,8.762669206474566,19.458059512582455,10.044075927171765,30.123485937827702,10,-1,0.04407592717176456
3235,2018-11-25,8.710338002056066,30.369075780051826,19.993112047537288,41.05617210002253,45,1,3.943827899977471
3264,2018-12-24,8.541715232263105,19.315793216734885,9.37890173476414,29.049830347856325,31,1,1.9501696521436749
3269,2018-12-29,8.512642340919491,36.58671854345925,25.914219725412586,47.09339754646518,49,1,1.9066024535348234
3271,2018-12-31,8.501013184382046,18.97986262680554,8.841506167687404,28.934807166644077,29,1,0.06519283335592263
3368,2019-04-07,7.936999092315947,30.167981352420096,20.355230833933284,40.46032553535489,20,-1,0.3552308339332839
3513,2019-08-30,7.09388524335116,17.651245731162952,7.117070991546044,28.611662326823684,40,1,11.388337673176316
3514,2019-08-31,7.088070665082434,27.504460272730416,17.623607307468124,38.1933642582352,39,1,0.8066357417648007
3515,2019-09-01,7.0822560868137145,27.29140451871158,17.333943168940934,36.89507015371818,43,1,6.10492984628182
