ds,yhat,fact,anomaly,importance
2016-10-30,77.74972926525768,96,1,0.8310235982022505
2016-12-11,70.1810391949432,49,-1,3.4597714410495612
2016-12-17,77.82225376003547,55,-1,4.743078804969315
2016-12-24,86.86833053719552,61,-1,9.13414281250364
2016-12-25,56.74953621007361,37,-1,1.9104578147419247
2016-12-28,56.52335009692673,94,1,21.12071067718172
2017-01-01,79.99939763925278,62,-1,0.9799548355503518
2017-01-05,54.474719148786306,80,1,8.130913103831318
2017-01-07,80.41243731974667,98,1,0.17989950442948555
2017-01-18,47.243473571023,77,1,11.344836976697025
2017-02-04,74.05505151237183,94,1,2.626414263352146
2017-02-09,47.450584117091864,26,-1,3.11274289251757
2017-02-21,49.6338075977306,72,1,3.878185472709191
2017-03-05,76.03104341352649,105,1,10.738513442844479
2017-03-27,53.12594117193935,79,1,7.665210040599845
2017-04-14,77.05779797862996,101,1,6.512837422767575
2017-04-15,83.61146330261117,59,-1,4.864969132313789
2017-04-16,79.62755489579992,57,-1,3.676147588323964
2017-04-22,89.37057656950137,67,-1,2.1375076723327027
2017-05-12,71.71660032576797,49,-1,5.169246381569117
2017-05-17,59.431888304523724,40,-1,2.55034176076051
2017-05-28,84.99157825971963,104,1,2.241901592135889
2017-06-04,84.82995974594844,107,1,5.124555234442923
2017-06-23,74.0427485948023,51,-1,5.893842239317088
2017-07-01,97.81351312271487,78,-1,2.256168410125909
2017-07-03,70.8247994930342,94,1,5.624720564190213
2017-07-10,63.36830768966188,44,-1,2.3114210060480715
2017-07-28,70.1506958542884,119,1,29.0360795149205
2017-07-29,87.97939885845119,155,1,47.143405590339555
2017-08-12,87.50208007130492,66,-1,3.7135598131990832
2017-08-15,56.13103866700136,36,-1,0.809781871120201
2017-09-20,55.28618176747722,80,1,6.365070610156067
2017-09-21,59.678094547131955,85,1,6.0371830662744514
2017-09-22,68.46682934204364,89,1,3.8669958097180626
2017-09-30,82.30076567135696,106,1,4.937239753097785
2017-10-16,48.42520255731096,85,1,17.79185073728395
2017-11-03,58.61517174136314,82,1,5.097726253968574
2017-11-12,71.92140651299319,50,-1,4.216388985262519
2017-12-12,38.4603360295879,60,1,3.494200110087867
2017-12-19,43.22916283873817,66,1,6.050542034365513
2017-12-21,50.660648951806,72,1,2.8889934283134124
2017-12-23,78.68463937492925,61,-1,0.04464092613883963
2017-12-24,75.37525489017227,55,-1,1.6331446153768283
2017-12-31,75.9020954168298,52,-1,6.5824823829794
2018-01-04,51.0708764321442,71,1,1.2198766082815666
2018-02-03,68.29674385352283,88,1,1.4194979017560172
2018-03-11,70.22689809079648,98,1,10.00143950843696
2018-03-16,57.03554633454528,35,-1,3.728220413951341
2018-04-15,71.615820643643,33,-1,19.358260010648358
2018-04-30,52.97221853183415,73,1,1.9111021423825179
2018-05-12,81.50868521573376,105,1,4.573018356039881
2018-05-13,77.6997816001826,96,1,0.9196929933760885
2018-05-17,57.464057450968895,36,-1,3.8288899706139787
2018-05-20,77.24025284647176,55,-1,5.554288799972348
2018-06-13,51.73221392878201,34,-1,0.9891599227835783
2018-06-19,54.04011170267784,34,-1,1.890814352873356
2018-06-20,55.36346332333873,37,-1,0.678285925496823
2018-06-21,59.14931180032386,31,-1,9.102492380393791
2018-07-12,60.83525226120349,94,1,15.152069327135791
2018-08-02,53.84611469876095,71,1,0.1935747224424489
2018-08-04,77.28468480154174,104,1,8.929881595097214
2018-08-19,73.61981790102003,51,-1,2.7862988004450813
2018-08-21,48.31578870826557,22,-1,8.566346487940628
2018-08-22,48.93221090183822,31,-1,0.5246054835305678
2018-09-05,51.572100042306126,29,-1,3.583521852937949
2018-09-09,71.96804910994967,47,-1,6.117695476521888
2018-09-10,47.61518005240136,25,-1,3.5999283517047367
2018-09-23,73.49032386947096,51,-1,2.8712996479955564
2018-10-07,68.14815819322747,39,-1,10.935764188444281
2018-11-13,40.85815195599847,62,1,3.358958839641936
2018-12-07,47.87550670185355,72,1,6.8345808237358625
2019-02-02,61.84971578444732,85,1,4.45890094824766
2019-02-21,44.72264858717666,26,-1,0.39729099583164285
2019-03-09,66.14579018077049,90,1,6.17295782641358
2019-04-06,69.28827678092958,103,1,16.583428278813116
2019-04-21,67.40482449972609,48,-1,1.4006091851954565
2019-04-24,47.58867557270327,69,1,3.162914299424557
2019-05-05,67.49593167597098,99,1,12.497127057399027
2019-05-11,72.07936052107252,108,1,18.595985425545436
2019-05-12,68.74204563664448,88,1,0.5603886968648766
2019-05-15,47.88314141118122,28,-1,2.7542922493243545
2019-05-20,56.77956536481097,82,1,7.498456812788447
2019-05-25,71.5509038386009,47,-1,6.635090050342818
2019-06-03,46.80178690694336,68,1,3.1011747852612785
2019-06-22,74.09337710808786,117,1,25.065190253962598
2019-07-01,53.16972358926117,76,1,3.80037238706241
2019-07-12,60.91753993691616,88,1,10.009736852013134
2019-07-13,75.16414895861165,118,1,25.063358727608204
2019-07-19,57.6612219584859,40,-1,0.43275945084118916
2019-07-31,45.25291469986375,66,1,1.6078190859246035
2019-08-09,54.32285647460273,83,1,11.002133643157322
2019-09-01,66.5268538580454,98,1,13.650392665698547
2019-09-18,42.53956012994611,22,-1,2.529739956850495
2019-10-01,40.16276046938486,20,-1,1.9265169398394058
2019-10-02,40.54136230090818,21,-1,1.9798834331539865
2019-11-07,38.91764177597247,20,-1,1.365405353461103
2019-12-13,40.67886482412634,15,-1,7.675714766708047
